slope,subsample_len,mtld_thresholds,id_draw,sample_entropy,subsample_entropy_rdm,subsample_entropy_mav,exp_variety,mtld
-1.12,50,0.84,0,7.304780564241341,4.685150821993074,4.686687067204391,33.96035864913947,15.407407407407407
-1.12,100,0.78,0,7.304780564241341,5.270213824867574,5.27513983667709,59.91553621073448,21.666666666666668
-1.12,500,0.72,0,7.304780564241341,6.352100849770371,6.363760923956988,214.9315138238171,32.52526564344746
-1.12,1000,0.66,0,7.304780564241341,6.7103683875254285,6.719742430447747,364.55643005895445,50.96938775510204
-1.12,2000,0.6,0,7.304780564241341,7.002400552869277,7.022197757079541,605.2587465705441,90.21921921921923
-1.12,50,0.84,1,7.33753122718764,4.709864282786326,4.711469792215912,34.30564354022592,15.868190476190474
-1.12,100,0.78,1,7.33753122718764,5.307098032343196,5.298851153444704,60.5777365058097,22.938616207951068
-1.12,500,0.72,1,7.33753122718764,6.392830692347762,6.391017491333001,215.3270607905095,33.80635135135135
-1.12,1000,0.66,1,7.33753122718764,6.74867574428452,6.757201441359963,362.88617799689234,56.31670391061453
-1.12,2000,0.6,1,7.33753122718764,7.039614174778096,7.0674046115167535,599.5332367008172,93.54640186915886
-1.12,50,0.84,2,7.248017388633037,4.667626922502067,4.657867201669651,33.704015134254156,15.617847113884556
-1.12,100,0.78,2,7.248017388633037,5.248853891575919,5.242096183543796,59.30719083197112,21.12467885607126
-1.12,500,0.72,2,7.248017388633037,6.312775285888956,6.313954027414849,211.13030046382843,30.45790143662484
-1.12,1000,0.66,2,7.248017388633037,6.6596051933400195,6.656348041362417,357.49463383472437,47.51641706161137
-1.12,2000,0.6,2,7.248017388633037,6.950975781637361,6.919825239912773,594.3443986305701,83.08776859504131
-1.12,50,0.84,3,7.264826975677838,4.6701525255184455,4.680487958126682,33.72974117088214,15.692307692307692
-1.12,100,0.78,3,7.264826975677838,5.2508812023056075,5.261593966817808,59.49405283454801,21.98435164835165
-1.12,500,0.72,3,7.264826975677838,6.324000116847356,6.333411609292141,212.54184014586966,32.19504823151125
-1.12,1000,0.66,3,7.264826975677838,6.673545172404842,6.6900475001267905,359.4190736697986,50.848571428571425
-1.12,2000,0.6,3,7.264826975677838,6.96600604019095,6.966394324926358,596.8479518782133,89.39928571428571
-1.12,50,0.84,4,7.25827230694688,4.697411217494204,4.692577334620649,33.8296909751756,15.485077399380806
-1.12,100,0.78,4,7.25827230694688,5.275666913045506,5.273023226938714,59.303161525524835,21.838602620087336
-1.12,500,0.72,4,7.25827230694688,6.331355725273189,6.331235215975934,209.36355323915006,31.956515441959528
-1.12,1000,0.66,4,7.25827230694688,6.675292991677612,6.679592866402805,354.2325129080611,51.740932642487046
-1.12,2000,0.6,4,7.25827230694688,6.96279282128039,6.954571302991351,589.1350025037352,88.6141592920354
-1.12,50,0.84,5,7.318178454363532,4.698338815756296,4.70413423511647,34.07133252486303,15.844247226624404
-1.12,100,0.78,5,7.318178454363532,5.281665044365743,5.288334494594447,60.051711988125625,22.8555
-1.12,500,0.72,5,7.318178454363532,6.367847901114987,6.346360450933241,214.10493126106192,33.91201801801802
-1.12,1000,0.66,5,7.318178454363532,6.720353759141436,6.671570921857621,361.51676757943403,54.91813843351549
-1.12,2000,0.6,5,7.318178454363532,7.01319189662649,6.940284682489038,601.5410542980025,94.57861635220127
-1.12,50,0.84,6,7.133952699617162,4.617816496550614,4.623019415095532,33.19743958451889,14.796390532544379
-1.12,100,0.78,6,7.133952699617162,5.185926147908301,5.193506406550768,58.3293924952316,20.315433604336043
-1.12,500,0.72,6,7.133952699617162,6.228797661286461,6.232576361915577,206.15208854250056,29.75511904761905
-1.12,1000,0.66,6,7.133952699617162,6.566537288885702,6.567773773443407,347.0446640555327,48.31409247757074
-1.12,2000,0.6,6,7.133952699617162,6.845700292576205,6.84767688638358,574.6539663432843,79.41023088023088
-1.12,50,0.84,7,7.176107679625737,4.642390100991245,4.652694016703358,33.278853759821374,15.219056316590564
-1.12,100,0.78,7,7.176107679625737,5.205054159106919,5.221465597997029,58.46660342985376,21.127881606765328
-1.12,500,0.72,7,7.176107679625737,6.26134630505825,6.244504330279623,207.7022541652005,30.550003377237417
-1.12,1000,0.66,7,7.176107679625737,6.604024601995684,6.588173939682508,350.80414888332905,48.32314423076923
-1.12,2000,0.6,7,7.176107679625737,6.884826290159466,6.869876803181321,581.5034750978201,81.59186991869917
-1.12,50,0.84,8,7.250411331471533,4.653585564485283,4.658853025108261,33.58835052455746,15.025563909774435
-1.12,100,0.78,8,7.250411331471533,5.237608140449394,5.2461006236492524,59.21543813476932,20.875
-1.12,500,0.72,8,7.250411331471533,6.300947166569331,6.313769826298216,212.00548446424793,30.62788990825688
-1.12,1000,0.66,8,7.250411331471533,6.655714253078817,6.675450331918806,358.93573824021144,49.379999999999995
-1.12,2000,0.6,8,7.250411331471533,6.946858965030492,6.982256582360829,597.8630514119463,86.3403785869303
-1.12,50,0.84,9,7.248326982507245,4.681063287349199,4.684398944663777,33.65884165925707,15.707817896389324
-1.12,100,0.78,9,7.248326982507245,5.252780230839302,5.261076108628432,59.11517280642678,21.50646551724138
-1.12,500,0.72,9,7.248326982507245,6.315759797823082,6.332761617156525,210.3987440000333,31.379562500000002
-1.12,1000,0.66,9,7.248326982507245,6.662078582412872,6.690250026720839,356.2295349604023,51.52850712250712
-1.12,2000,0.6,9,7.248326982507245,6.949199889661227,6.996708864584704,593.0087136542597,90.21827479653567
